id,similiar_items
177654,"[[0.1495793941327925, 3124011], [0.1213217671302209, 3314904], [0.1209809406038545, 3314970], [0.11986658936206857, 3060500], [0.11542881334101066, 3317688], [0.10236841024941674, 523453], [0.10137747105683081, 3039943], [0.10085802016159623, 265354], [0.10004467796114802, 3314928], [0.098061061431796603, 3318456], [0.097889227019158476, 3128499], [0.094269422907021533, 3136071], [0.093276464455805383, 3318453], [0.092772863789234827, 3318423], [0.092039816277650732, 3156879], [0.090598741059242455, 3318462], [0.090581671355279988, 3114519], [0.088509200310642466, 3314808]]"
185243,"[[0.13107869058614596, 3220426], [0.13094310565544284, 420577], [0.098605838070987106, 3201951], [0.095979156931829179, 3201957], [0.086607415089930515, 3302364], [0.077465652268042112, 3185199], [0.076859042932739888, 3196215], [0.076683858583289646, 488449], [0.07305749279704403, 3302289], [0.068066319144492807, 3152049], [0.065843028868512107, 3149730], [0.062777470080775194, 3147045], [0.055923159737108076, 3200868], [0.052468243750692839, 3198339], [0.050755901268181372, 3336075], [0.050402841238804542, 3156159], [0.049646078683331304, 3291285], [0.048077944614273185, 3291276]]"
190545,"[[0.14626411220501848, 2898356], [0.10894243281103073, 2999705], [0.087984759389671735, 3291285], [0.087537258789745567, 3004008], [0.082451275110196287, 3310278], [0.082253888084282939, 3060444], [0.081006662880168015, 3308610], [0.080867546095191173, 3308664], [0.080178610843892745, 3309477], [0.079958162863751792, 3309456], [0.079861484333893881, 3308583], [0.079861484333893881, 3308448], [0.079656484091851609, 3308520], [0.077836573859031574, 3309450], [0.07751407304548448, 3309507], [0.076548988798425949, 3126342], [0.075670417842381862, 3125556], [0.075278974013032518, 3291276]]"
488449,"[[0.076683858583289646, 185243], [0.049117774346172295, 3220426], [0.042647927365029953, 3196215], [0.042556371373916921, 420577], [0.041614769270607074, 2994105], [0.035947156299035707, 3203943], [0.035115854290793024, 3201951], [0.035115383519729142, 190545], [0.034180431460304625, 3201957], [0.031531349487872194, 3153417], [0.025931855192585576, 3308769], [0.023284884111967587, 3224611], [0.021809122570080598, 3155232], [0.021809122570080598, 3155025], [0.021809122570080598, 3155004], [0.021800896697855555, 3155058], [0.021800896697855555, 3155097], [0.02172724960262595, 3153570]]"
420577,"[[0.18570136811871538, 3110346], [0.14854544143618373, 3054607], [0.13094310565544284, 185243], [0.11289411307772172, 169957], [0.089580595441595065, 2887091], [0.08364419271239093, 3136608], [0.08063218528298359, 3291285], [0.080591552929808713, 2909556], [0.080481643027118077, 3291276], [0.078655254376797171, 3199800], [0.077330846003223111, 3302733], [0.076033774210410451, 3335562], [0.073123508393390838, 3291237], [0.072865896502107452, 3220426], [0.072481923738767939, 3265924], [0.072053817580979868, 3020298], [0.068457560640132822, 2875638], [0.068135589660843224, 2978295]]"
2203520,"[[0.093747466992634282, 2251565], [0.084645225620671616, 3120735], [0.077593235971266952, 3199071], [0.074764596234374411, 3194394], [0.073478167091775071, 3306957], [0.067547319295571367, 3306948], [0.067526054214949408, 1014590], [0.064151059892396362, 379120], [0.063955513793276311, 2905621], [0.063655649202419007, 2943612], [0.062374739226256068, 2919646], [0.062321303870044795, 3207474], [0.06139688842014189, 3307257], [0.06075644377285299, 88045], [0.060541824388902571, 2978295], [0.059438849245697992, 3227914], [0.059220729892304785, 3312195], [0.059100469170505897, 3194367]]"
2101655,"[[0.96790632346365324, 3329838], [0.084303341182295738, 3386523], [0.083493322340109102, 2955827], [0.083493322340109102, 3149205], [0.083493322340109102, 3311022], [0.083493322340109102, 2944657], [0.083493322340109102, 2924986], [0.082394938338975279, 2905156], [0.082282188226439526, 3061838], [0.081945658632032764, 3259114], [0.081076744463129791, 2924956], [0.081076744463129791, 3232790], [0.081076744463129791, 2955757], [0.081076744463129791, 3161541], [0.08047704362140963, 3259096], [0.075793662769397988, 2884188], [0.072722582990975643, 3259717], [0.071273808461671403, 3205377]]"
3372603,"[[0.26047240848092051, 3382593], [0.19690723842051616, 3372273], [0.10915415061611991, 3373641], [0.091745536610870468, 3373671], [0.086827250767794406, 3380355], [0.075015265008436194, 3291285], [0.057408559728281253, 3291237], [0.055785770815351861, 3125718], [0.053506215154488022, 3291276], [0.05303554815523643, 3150063], [0.052988973080923374, 3150198], [0.052767020363635439, 2959497], [0.0526654436377611, 3150177], [0.052628117711868858, 3149901], [0.052628117711868858, 3150090], [0.052372265550321984, 2870438], [0.051395045008127901, 3155634], [0.05019880048430872, 3152304]]"
196010,"[[0.10075532367792554, 3291285], [0.095057764866415595, 3291276], [0.088453389518701825, 3291237], [0.081808757169210697, 2875638], [0.080442545510795965, 3125718], [0.080367013981662461, 2875633], [0.078962520337736763, 2978295], [0.076254660267837837, 2874243], [0.07481837951046158, 2898136], [0.07481837951046158, 2868308], [0.073139711515036898, 2917226], [0.07185297627656298, 3026798], [0.071781777251490805, 3319230], [0.070578903220610362, 2870438], [0.070531172208873366, 132789], [0.069628753588635503, 3002728], [0.06872978216798481, 3150063], [0.068669424637548354, 3150198]]"
269389,"[[0.11579421954567666, 203065], [0.1146328188129427, 2994530], [0.10711936508506625, 3064843], [0.097423297461799743, 3158064], [0.088737985004060049, 2898666], [0.081822682850700351, 3329973], [0.072648818023014955, 3291285], [0.071792686452023205, 2998665], [0.071792686452023205, 2894851], [0.071286625166108272, 3126864], [0.069756499234411656, 3064827], [0.069387107681763177, 3291276], [0.068689238840591763, 3344112], [0.068524389504652311, 3337599], [0.066253495014080108, 3291237], [0.062930343189114321, 2894896], [0.062930343189114321, 2998755], [0.062537023329750724, 2995505]]"
262048,"[[0.080618416139752888, 3307257], [0.060815873382918835, 3061902], [0.055921855534550445, 3121080], [0.054238188177953763, 2905621], [0.05419025762700197, 3382065], [0.054188548858530805, 3382074], [0.05417565081808539, 3382107], [0.047918853587071181, 3207735], [0.047305565827197554, 3306957], [0.047287244358874776, 3227914], [0.046645287282071131, 3312204], [0.045958551545921635, 3120735], [0.045726544311271954, 2943612], [0.045033226673889051, 3220477], [0.04391979147489302, 2917226], [0.043524098879452196, 3207630], [0.043474580381228409, 3307272], [0.042911234214495504, 3218737]]"
168276,"[[0.08284675957281451, 3155580], [0.077426269829295999, 3337599], [0.073484449607353008, 2916451], [0.072247252762910219, 2975250], [0.071268667681831335, 2994530], [0.069701851215924759, 3011908], [0.064960450538499345, 3127953], [0.061551639187068526, 203065], [0.059947654026210842, 3291222], [0.058352263254348009, 3126342], [0.05815067386694403, 3064827], [0.057793469471060406, 269389], [0.057109203812406591, 3329973], [0.056030506063859814, 3039563], [0.055926113257876442, 3064843], [0.052823333837181068, 3064791], [0.051538801186655311, 2875013], [0.0509482648185531, 3146895]]"
203065,"[[0.11579421954567666, 269389], [0.11235542787225442, 3064843], [0.098423181092396436, 3291276], [0.097318554727121392, 3291285], [0.095832120797975845, 3344049], [0.087525535424649276, 2875638], [0.087524752977499301, 2875633], [0.087516383177880103, 3291237], [0.081533960703701322, 2874243], [0.078024332049369136, 2978295], [0.076873496573935968, 3125718], [0.074165162287426978, 3167745], [0.074165162287426978, 3167748], [0.074165162287426978, 3168147], [0.074165162287426978, 3168174], [0.074165162287426978, 3167283], [0.074165162287426978, 3167712], [0.074109768594172509, 3167613]]"
3198075,"[[0.20451399123808567, 3138936], [0.19113271660020598, 3224590], [0.17614215743269379, 3138927], [0.15899972712521451, 3054607], [0.15189779734431702, 3138999], [0.14352705983364064, 3138513], [0.13477199035925308, 3211363], [0.12919906305064524, 3037298], [0.1291704212859654, 791234], [0.11785261405818258, 3335796], [0.10450910989297134, 3138951], [0.10232442253479493, 2941577], [0.10029387390746831, 2902171], [0.096667663864250741, 3317358], [0.090644544736203439, 720157], [0.076501295896056476, 3125718], [0.071201739215699111, 3291285], [0.07066199682360981, 3125460]]"
3347337,"[[0.062930225009068849, 3135774], [0.060213271209515355, 3291276], [0.0580335498957536, 3291285], [0.054759921301135592, 2999705], [0.05330151079793196, 3291237], [0.050177345719295191, 2899896], [0.04964343599334204, 2875638], [0.049433014720857864, 3220183], [0.049427278788209607, 3220147], [0.04924104856710193, 3220120], [0.049227796026567884, 2874243], [0.049008873824716456, 3319230], [0.048591577594276361, 2978295], [0.048576214985022938, 3125718], [0.048425187087290308, 2875633], [0.048136767733334689, 3218611], [0.046881738799707008, 3168174], [0.046881738799707008, 3167712]]"
328642,"[[0.10842098165535678, 3149199], [0.098897579223180765, 2965305], [0.09818147762277496, 3369669], [0.085519602081137167, 3159177], [0.080325008761616884, 3291285], [0.079159678350386967, 221679], [0.078629312797233869, 3291276], [0.074505912183405951, 3134922], [0.07334262866135359, 2887476], [0.072249915788916347, 2978295], [0.072061776733236799, 3041218], [0.07123376509932583, 3291237], [0.070541065119410121, 2898316], [0.070465552524273722, 2875638], [0.069150695939867751, 2875633], [0.068531721865054226, 3226936], [0.068278108173360497, 3164685], [0.067590856505541516, 2937052]]"
3373641,"[[0.10915415061611991, 3372603], [0.1016311493896378, 3380355], [0.093208445105185486, 3126609], [0.09311225174355503, 3373671], [0.083833134235541562, 3333258], [0.081781141416818845, 3291285], [0.076242837855045847, 3152133], [0.067310676193903823, 3291276], [0.066407711768968536, 3291237], [0.065825928362278935, 98731], [0.065276609457712478, 3125718], [0.062920204499267579, 3133755], [0.062196617237154007, 3382593], [0.060742155475146095, 2875638], [0.060130817074043809, 2959497], [0.060039196809128184, 2875633], [0.059703937805656832, 2998330], [0.059703937805656832, 2898676]]"
3373671,"[[0.18860453521882109, 3291285], [0.18190664360511893, 3291276], [0.16885713681909892, 3291237], [0.1517221397994456, 2875638], [0.1490451771115438, 2875633], [0.14404667026490287, 2874243], [0.142996202030791, 2978295], [0.13885275770351502, 3125718], [0.13045605074440197, 3319230], [0.12790931851590054, 2978505], [0.12761933253056681, 3057467], [0.12691974334180464, 3167283], [0.12691974334180464, 3167745], [0.12691974334180461, 3167712], [0.12691974334180461, 3167748], [0.12691974334180461, 3168147], [0.12691974334180461, 3168174], [0.12682494744149544, 3167613]]"
167783,"[[0.14877707005462981, 3156255], [0.092960196186657754, 179631], [0.077532528036647091, 3156234], [0.075780406232043712, 3156189], [0.072809448346426386, 3156222], [0.072265318665614572, 3156243], [0.07205223574716102, 3156228], [0.069177211066064531, 3156462], [0.069028448463113484, 3151482], [0.068929804922791854, 3156426], [0.068831583070355348, 3156489], [0.06863639247527259, 3151470], [0.06863639247527259, 3151494], [0.06863639247527259, 3149250], [0.06863639247527259, 3148821], [0.06863639247527259, 3156420], [0.067273831829593803, 3151713], [0.065385219372728343, 3156342]]"
221679,"[[0.10821034171267556, 2937052], [0.079159678350386967, 328642], [0.074367278848250923, 3122718], [0.060740347395833658, 2937077], [0.059479472299845564, 3226936], [0.057573826686404615, 3204246], [0.055719315952112429, 3380940], [0.041477994623541403, 2916936], [0.040642772061582774, 3149199], [0.036287584421173989, 2966980], [0.034459969438654085, 2965305], [0.034252918119951715, 3231652], [0.034010488333681206, 3008423], [0.033630284159014034, 3181695], [0.031590750641670058, 3134922], [0.027489749600292084, 3152133], [0.026945157165294061, 3018103], [0.02298723845357583, 3325005]]"
179631,"[[0.33292097522436742, 179637], [0.16348031667878651, 3156255], [0.092960196186657754, 167783], [0.077950458918648102, 3131619], [0.070654614429619664, 2925921], [0.069134031676436225, 3203496], [0.067500812616206399, 3206247], [0.06494857720092552, 3069889], [0.06323734987026948, 3194388], [0.062283416986423368, 2928226], [0.061090153527265281, 3194403], [0.061053243626133888, 3194367], [0.061000314565618864, 3156234], [0.059621796620382181, 3156189], [0.057284334265250376, 3156222], [0.05700686898961585, 3206697], [0.05700686898961585, 3206700], [0.05685622902304388, 3156243]]"
179637,"[[0.33292097522436742, 179631], [0.12815274782221131, 3156255], [0.10402006857754718, 3206697], [0.10402006857754718, 3206700], [0.097063430892673302, 3201864], [0.09170171751842783, 3131619], [0.084553973451315309, 3206247], [0.083118811405078333, 2925921], [0.080109810533366271, 3265747], [0.076374312838375008, 3206343], [0.070405053430283401, 3203496], [0.067272603160665537, 3206289], [0.065108878235044465, 3156234], [0.064212310578642753, 3220765], [0.063637512756351877, 3156189], [0.063068114119271296, 167783], [0.062430678684663024, 3069889], [0.061142614935856807, 3156222]]"
3132216,"[[0.10244069971508114, 2899811], [0.097914676291442571, 3053457], [0.096092811190896132, 3309672], [0.095029303749649865, 3309585], [0.094470764988652201, 3308757], [0.088644423447970938, 3150063], [0.088566577158960352, 3150198], [0.088025825117072909, 3150177], [0.087963437995689828, 3150090], [0.087963437995689828, 3149901], [0.087079336864573753, 3185286], [0.087069543029592314, 3151701], [0.086059356053503566, 3291285], [0.082169355859431387, 3236840], [0.08200500803985307, 3291276], [0.081005722261420054, 3002728], [0.080398257251103736, 3149814], [0.080398257251103736, 3148272]]"
999299,"[[0.16860628991034016, 3314970], [0.1668256669803585, 3317721], [0.14833065084702568, 3314904], [0.13229895266064179, 3317688], [0.10790606943783211, 3314808], [0.099118747531230331, 740786], [0.095542510115075044, 3314928], [0.093354449970564982, 3060500], [0.091381689324292859, 3291285], [0.090210213686402071, 3128499], [0.08916886629614959, 3291276], [0.086890124781190722, 2888961], [0.086114275282126396, 3315378], [0.085601369106623498, 3136071], [0.084627727157757293, 3157641], [0.082010767650177396, 3291237], [0.081559724727649677, 3124011], [0.079978771527508083, 2976765]]"
3374394,"[[0.096060756157679991, 3334827], [0.091605284777639712, 3198363], [0.089999860589443717, 3291285], [0.089035389327622519, 3167712], [0.089035389327622519, 3167283], [0.089035389327622519, 3167748], [0.089035389327622519, 3167745], [0.089035389327622519, 3168147], [0.089035389327622519, 3168174], [0.08896888911521697, 3167613], [0.088873874854222171, 3168045], [0.088841344877553602, 3168024], [0.088841344877553602, 3167682], [0.088841344877553602, 3167787], [0.088822010135397617, 3167547], [0.088822010135397617, 3167553], [0.088822010135397617, 3167634], [0.087500705979739038, 3168189]]"
83279,"[[0.068307476443436141, 3265069], [0.051851224777147438, 83165], [0.048843735810929594, 2942702], [0.044782352960269646, 2900631], [0.042258695154042999, 3121068], [0.041819389128683937, 3208839], [0.03698527654700335, 3132327], [0.03698527654700335, 3132087], [0.03698527654700335, 2894786], [0.03698527654700335, 2992815], [0.03698527654700335, 2920586], [0.03698527654700335, 3286176], [0.03698527654700335, 3293622], [0.036127940659120714, 2932962], [0.036127940659120714, 2964085], [0.036127940659120714, 3226885], [0.036127940659120714, 2922136], [0.036127940659120714, 3386592]]"
